産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
TL,,,調　査　産　業　計,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,1頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
5,T,T,"44,797 ",764 ,"1,234 ","44,327 ","27,137 ",14.1 ,104.9 ,97.8 ,7.1 ,"277,694 ","182,385 ","175,811 ","6,574 ","95,309 "
,M,T,"20,813 ",380 ,574 ,"20,619 ","11,077 ",14.5 ,113.5 ,104.2 ,9.3 ,"342,253 ","212,927 ",,,"129,326 "
,F,T,"23,984 ",384 ,660 ,"23,708 ","16,060 ",13.8 ,97.6 ,92.3 ,5.3 ,"221,609 ","155,852 ",,,"65,757 "
,,N,"17,643 ",104 ,557 ,"17,190 ",-,19.3 ,165.9 ,151.8 ,14.1 ,"549,377 ","318,216 ","304,606 ","13,610 ","231,161 "
,,P,"27,154 ",660 ,677 ,"27,137 ",-,10.8 ,65.9 ,63.2 ,2.7 ,"103,382 ","95,236 ","93,176 ","2,060 ","8,146 "
,,,,,,,,,,,,,,,,
7,T,T,"130,878 ","2,054 ","3,519 ","129,413 ","84,047 ",14.7 ,101.1 ,96.9 ,4.2 ,"246,389 ","156,561 ","149,630 ","6,931 ","89,828 "
,M,T,"65,668 ","1,269 ","1,557 ","65,380 ","38,250 ",15.3 ,109.7 ,104.4 ,5.3 ,"287,053 ","177,133 ",,,"109,920 "
,F,T,"65,210 ",785 ,"1,962 ","64,033 ","45,797 ",14.1 ,92.3 ,89.3 ,3.0 ,"205,156 ","135,701 ",,,"69,455 "
,,N,"45,889 ",249 ,733 ,"45,366 ",-,20.1 ,164.9 ,156.1 ,8.8 ,"514,914 ","286,749 ","270,822 ","15,927 ","228,165 "
,,P,"84,989 ","1,805 ","2,786 ","84,047 ",-,11.8 ,66.6 ,64.9 ,1.7 ,"101,424 ","86,278 ","84,203 ","2,075 ","15,146 "
,,,,,,,,,,,,,,,,
9,T,T,"117,629 ","1,581 ","2,673 ","116,537 ","79,084 ",13.5 ,86.4 ,83.7 ,2.7 ,"209,935 ","136,068 ","130,734 ","5,334 ","73,867 "
,M,T,"58,865 ","1,037 ","1,503 ","58,399 ","39,476 ",13.4 ,88.4 ,85.1 ,3.3 ,"245,974 ","146,854 ",,,"99,120 "
,F,T,"58,764 ",544 ,"1,170 ","58,138 ","39,608 ",13.6 ,84.5 ,82.3 ,2.2 ,"173,785 ","125,248 ",,,"48,537 "
,,N,"38,897 ",570 ,"2,014 ","37,453 ",-,19.0 ,149.5 ,141.9 ,7.6 ,"454,704 ","265,458 ","250,717 ","14,741 ","189,246 "
,,P,"78,732 ","1,011 ",659 ,"79,084 ",-,10.8 ,55.9 ,55.5 ,0.4 ,"91,518 ","73,470 ","72,687 ",783 ,"18,048 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
N806,,,遊戯場,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,107頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"192,970 ","4,160 ","5,797 ","191,333 ","98,826 ",17.1 ,123.6 ,118.4 ,5.2 ,"318,701 ","220,019 ","210,744 ","9,275 ","98,682 "
,M,T,"105,721 ","2,827 ","2,869 ","105,679 ","40,162 ",17.9 ,138.4 ,131.2 ,7.2 ,"416,170 ","269,932 ",,,"146,238 "
,F,T,"87,249 ","1,333 ","2,928 ","85,654 ","58,664 ",16.1 ,105.6 ,102.9 ,2.7 ,"199,530 ","158,993 ",,,"40,537 "
,,N,"92,771 ","1,733 ","2,099 ","92,507 ",-,20.2 ,161.7 ,152.9 ,8.8 ,"519,447 ","324,011 ","310,326 ","13,685 ","195,436 "
,,P,"100,199 ","2,427 ","3,698 ","98,826 ",-,14.2 ,88.2 ,86.4 ,1.8 ,"131,821 ","123,210 ","118,041 ","5,169 ","8,611 "
,,,,,,,,,,,,,,,,
0,T,T,"57,876 ",994 ,"1,182 ","57,688 ","28,701 ",16.3 ,120.8 ,113.9 ,6.9 ,"357,506 ","222,441 ","213,065 ","9,376 ","135,065 "
,M,T,"30,664 ",382 ,610 ,"30,436 ","10,857 ",17.4 ,136.4 ,127.2 ,9.2 ,"499,030 ","285,169 ",,,"213,861 "
,F,T,"27,212 ",612 ,572 ,"27,252 ","17,844 ",15.1 ,103.3 ,99.0 ,4.3 ,"198,739 ","152,071 ",,,"46,668 "
,,N,"28,972 ",377 ,464 ,"28,987 ",-,19.1 ,158.0 ,145.6 ,12.4 ,"594,299 ","327,931 ","312,688 ","15,243 ","266,368 "
,,P,"28,904 ",617 ,718 ,"28,701 ",-,13.5 ,83.3 ,82.0 ,1.3 ,"119,258 ","116,303 ","112,831 ","3,472 ","2,955 "
,,,,,,,,,,,,,,,,
1,T,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,M,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,F,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,
3,T,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,M,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,F,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,
4,T,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,M,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,F,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,
5,T,T,"9,235 ",160 ,206 ,"9,189 ","4,145 ",15.3 ,120.6 ,112.2 ,8.4 ,"418,239 ","256,110 ","246,435 ","9,675 ","162,129 "
,M,T,"4,218 ",67 ,106 ,"4,179 ","1,444 ",16.4 ,132.1 ,122.4 ,9.7 ,"682,960 ","365,787 ",,,"317,173 "
,F,T,"5,017 ",93 ,100 ,"5,010 ","2,701 ",14.5 ,111.1 ,103.7 ,7.4 ,"196,551 ","164,261 ",,,"32,290 "
,,N,"5,077 ",0 ,86 ,"5,044 ",-,19.3 ,167.5 ,154.2 ,13.3 ,"694,788 ","399,652 ","383,230 ","16,422 ","295,136 "
,,P,"4,158 ",160 ,120 ,"4,145 ",-,10.5 ,63.7 ,61.1 ,2.6 ,"81,138 ","81,138 ","79,688 ","1,450 ",0 
,,,,,,,,,,,,,,,,
7,T,T,"48,641 ",834 ,976 ,"48,499 ","24,556 ",16.5 ,120.8 ,114.2 ,6.6 ,"345,987 ","216,055 ","206,736 ","9,319 ","129,932 "
,M,T,"26,446 ",315 ,504 ,"26,257 ","9,413 ",17.6 ,137.1 ,128.0 ,9.1 ,"469,725 ","272,324 ",,,"197,401 "
,F,T,"22,195 ",519 ,472 ,"22,242 ","15,143 ",15.2 ,101.4 ,97.9 ,3.5 ,"199,233 ","149,320 ",,,"49,913 "
,,N,"23,895 ",377 ,378 ,"23,943 ",-,19.1 ,156.0 ,143.8 ,12.2 ,"573,038 ","312,757 ","297,763 ","14,994 ","260,281 "
,,P,"24,746 ",457 ,598 ,"24,556 ",-,14.0 ,86.6 ,85.5 ,1.1 ,"125,678 ","122,225 ","118,412 ","3,813 ","3,453 "
,,,,,,,,,,,,,,,,
9,T,T,"135,094 ","3,166 ","4,615 ","133,645 ","70,125 ",17.5 ,124.9 ,120.4 ,4.5 ,"302,013 ","218,977 ","209,746 ","9,231 ","83,036 "
,M,T,"75,057 ","2,445 ","2,259 ","75,243 ","29,305 ",18.1 ,139.2 ,132.8 ,6.4 ,"382,485 ","263,737 ",,,"118,748 "
,F,T,"60,037 ",721 ,"2,356 ","58,402 ","40,820 ",16.6 ,106.7 ,104.7 ,2.0 ,"199,895 ","162,177 ",,,"37,718 "
,,N,"63,799 ","1,356 ","1,635 ","63,520 ",-,20.7 ,163.4 ,156.2 ,7.2 ,"485,373 ","322,227 ","309,251 ","12,976 ","163,146 "
,,P,"71,295 ","1,810 ","2,980 ","70,125 ",-,14.5 ,90.1 ,88.1 ,2.0 ,"136,937 ","126,023 ","120,163 ","5,860 ","10,914 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
P831,,,病院,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,108頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"2,360,127 ","21,541 ","21,336 ","2,360,332 ","398,289 ",17.9 ,140.7 ,132.8 ,7.9 ,"810,509 ","369,907 ","338,675 ","31,232 ","440,602 "
,M,T,"657,218 ","7,504 ","6,712 ","658,010 ","97,798 ",17.7 ,142.5 ,132.2 ,10.3 ,"1,003,115 ","511,837 ",,,"491,278 "
,F,T,"1,702,909 ","14,037 ","14,624 ","1,702,322 ","300,491 ",18.0 ,139.9 ,133.0 ,6.9 ,"736,117 ","315,088 ",,,"421,029 "
,,N,"1,963,807 ","13,382 ","15,280 ","1,962,043 ",-,18.8 ,151.8 ,142.8 ,9.0 ,"921,404 ","407,203 ","371,195 ","36,008 ","514,201 "
,,P,"396,320 ","8,159 ","6,056 ","398,289 ",-,13.4 ,85.7 ,83.4 ,2.3 ,"262,617 ","185,639 ","178,005 ","7,634 ","76,978 "
,,,,,,,,,,,,,,,,
0,T,T,"2,359,248 ","21,541 ","21,336 ","2,359,453 ","397,761 ",17.9 ,140.7 ,132.8 ,7.9 ,"810,622 ","369,936 ","338,693 ","31,243 ","440,686 "
,M,T,"656,954 ","7,504 ","6,712 ","657,746 ","97,622 ",17.7 ,142.5 ,132.2 ,10.3 ,"1,003,272 ","511,872 ",,,"491,400 "
,F,T,"1,702,294 ","14,037 ","14,624 ","1,701,707 ","300,139 ",18.0 ,139.9 ,133.0 ,6.9 ,"736,216 ","315,117 ",,,"421,099 "
,,N,"1,963,455 ","13,382 ","15,280 ","1,961,692 ",-,18.8 ,151.8 ,142.8 ,9.0 ,"921,416 ","407,216 ","371,202 ","36,014 ","514,200 "
,,P,"395,793 ","8,159 ","6,056 ","397,761 ",-,13.4 ,85.8 ,83.5 ,2.3 ,"262,601 ","185,536 ","177,892 ","7,644 ","77,065 "
,,,,,,,,,,,,,,,,
1,T,T,"580,586 ","3,101 ","3,944 ","579,743 ","73,780 ",18.3 ,149.6 ,137.6 ,12.0 ,"978,727 ","404,160 ","355,887 ","48,273 ","574,567 "
,M,T,"168,522 ",940 ,"1,229 ","168,233 ","18,751 ",18.5 ,156.3 ,139.5 ,16.8 ,"1,184,877 ","535,077 ",,,"649,800 "
,F,T,"412,064 ","2,161 ","2,715 ","411,510 ","55,029 ",18.2 ,146.9 ,136.8 ,10.1 ,"894,434 ","350,629 ",,,"543,805 "
,,N,"506,802 ","2,020 ","2,847 ","505,963 ",-,18.8 ,157.3 ,144.2 ,13.1 ,"1,077,209 ","433,786 ","380,387 ","53,399 ","643,423 "
,,P,"73,784 ","1,081 ","1,097 ","73,780 ",-,14.7 ,97.1 ,92.5 ,4.6 ,"302,832 ","200,837 ","187,741 ","13,096 ","101,995 "
,,,,,,,,,,,,,,,,
3,T,T,"566,586 ","3,635 ","4,682 ","565,539 ","89,099 ",17.9 ,142.8 ,134.4 ,8.4 ,"880,795 ","390,175 ","355,758 ","34,417 ","490,620 "
,M,T,"159,628 ","1,383 ","1,272 ","159,739 ","22,269 ",17.7 ,145.3 ,133.5 ,11.8 ,"1,112,539 ","546,411 ",,,"566,128 "
,F,T,"406,958 ","2,252 ","3,410 ","405,800 ","66,830 ",17.9 ,141.9 ,134.8 ,7.1 ,"789,733 ","328,784 ",,,"460,949 "
,,N,"477,493 ","2,360 ","3,526 ","476,440 ",-,18.7 ,152.9 ,143.3 ,9.6 ,"988,018 ","426,457 ","386,906 ","39,551 ","561,561 "
,,P,"89,093 ","1,275 ","1,156 ","89,099 ",-,13.5 ,88.7 ,86.7 ,2.0 ,"306,787 ","195,947 ","189,015 ","6,932 ","110,840 "
,,,,,,,,,,,,,,,,
4,T,T,"1,147,172 ","6,736 ","8,626 ","1,145,282 ","162,879 ",18.1 ,146.2 ,136.0 ,10.2 ,"930,364 ","397,254 ","355,824 ","41,430 ","533,110 "
,M,T,"328,150 ","2,323 ","2,501 ","327,972 ","41,020 ",18.1 ,150.9 ,136.6 ,14.3 ,"1,149,667 ","540,594 ",,,"609,073 "
,F,T,"819,022 ","4,413 ","6,125 ","817,310 ","121,859 ",18.1 ,144.4 ,135.8 ,8.6 ,"842,430 ","339,779 ",,,"502,651 "
,,N,"984,295 ","4,380 ","6,373 ","982,403 ",-,18.8 ,155.2 ,143.8 ,11.4 ,"1,033,947 ","430,231 ","383,549 ","46,682 ","603,716 "
,,P,"162,877 ","2,356 ","2,253 ","162,879 ",-,14.0 ,92.5 ,89.3 ,3.2 ,"304,995 ","198,162 ","188,438 ","9,724 ","106,833 "
,,,,,,,,,,,,,,,,
5,T,T,"1,089,390 ","12,442 ","11,208 ","1,090,624 ","196,391 ",17.9 ,136.0 ,130.2 ,5.8 ,"704,184 ","349,616 ","327,459 ","22,157 ","354,568 "
,M,T,"295,296 ","3,730 ","3,455 ","295,571 ","45,982 ",17.4 ,135.5 ,129.0 ,6.5 ,"868,178 ","492,270 ",,,"375,908 "
,F,T,"794,094 ","8,712 ","7,753 ","795,053 ","150,409 ",18.0 ,136.2 ,130.6 ,5.6 ,"643,208 ","296,575 ",,,"346,633 "
,,N,"894,665 ","8,421 ","8,721 ","894,233 ",-,18.9 ,148.0 ,141.2 ,6.8 ,"809,869 ","387,222 ","361,503 ","25,719 ","422,647 "
,,P,"194,725 ","4,021 ","2,487 ","196,391 ",-,13.1 ,81.2 ,79.7 ,1.5 ,"220,799 ","177,612 ","171,744 ","5,868 ","43,187 "
,,,,,,,,,,,,,,,,
7,T,T,"122,686 ","2,363 ","1,502 ","123,547 ","38,491 ",17.2 ,130.2 ,126.1 ,4.1 ,"638,160 ","295,507 ","278,662 ","16,845 ","342,653 "
,M,T,"33,508 ","1,451 ",756 ,"34,203 ","10,620 ",16.2 ,122.8 ,118.2 ,4.6 ,"763,582 ","404,612 ",,,"358,970 "
,F,T,"89,178 ",912 ,746 ,"89,344 ","27,871 ",17.7 ,133.1 ,129.2 ,3.9 ,"590,590 ","254,125 ",,,"336,465 "
,,N,"84,495 ",581 ,186 ,"85,056 ",-,19.3 ,152.9 ,148.1 ,4.8 ,"793,036 ","351,222 ","330,317 ","20,905 ","441,814 "
,,P,"38,191 ","1,782 ","1,316 ","38,491 ",-,12.7 ,80.3 ,77.7 ,2.6 ,"295,717 ","172,317 ","164,451 ","7,866 ","123,400 "
,,,,,,,,,,,,,,,,
9,T,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,M,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,F,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
P832,,,一般診療所,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,109頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"989,017 ","15,815 ","13,811 ","991,021 ","448,112 ",15.7 ,108.0 ,104.0 ,4.0 ,"418,685 ","251,204 ","243,954 ","7,250 ","167,481 "
,M,T,"169,740 ","3,120 ","3,202 ","169,658 ","84,797 ",12.1 ,87.3 ,84.6 ,2.7 ,"513,562 ","373,874 ",,,"139,688 "
,F,T,"819,277 ","12,695 ","10,609 ","821,363 ","363,315 ",16.4 ,112.2 ,108.0 ,4.2 ,"399,058 ","225,828 ",,,"173,230 "
,,N,"539,225 ","8,292 ","5,085 ","542,909 ",-,19.6 ,148.7 ,142.8 ,5.9 ,"623,472 ","343,297 ","332,332 ","10,965 ","280,175 "
,,P,"449,792 ","7,523 ","8,726 ","448,112 ",-,10.9 ,58.9 ,57.4 ,1.5 ,"171,882 ","140,217 ","137,444 ","2,773 ","31,665 "
,,,,,,,,,,,,,,,,
0,T,T,"297,392 ","7,908 ","5,035 ","300,265 ","119,769 ",14.8 ,113.1 ,108.5 ,4.6 ,"475,164 ","295,821 ","288,678 ","7,143 ","179,343 "
,M,T,"80,399 ",482 ,904 ,"79,977 ","41,929 ",11.5 ,86.6 ,84.4 ,2.2 ,"489,056 ","337,992 ",,,"151,064 "
,F,T,"216,993 ","7,426 ","4,131 ","220,288 ","77,840 ",16.0 ,122.7 ,117.3 ,5.4 ,"470,069 ","280,354 ",,,"189,715 "
,,N,"176,254 ","5,914 ","1,670 ","180,496 ",-,19.0 ,152.9 ,146.3 ,6.6 ,"657,829 ","377,363 ","367,897 ","9,466 ","280,466 "
,,P,"121,138 ","1,994 ","3,365 ","119,769 ",-,8.6 ,53.9 ,52.4 ,1.5 ,"204,662 ","175,068 ","171,366 ","3,702 ","29,594 "
,,,,,,,,,,,,,,,,
1,T,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,M,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,F,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,
3,T,T,"5,645 ",38 ,70 ,"5,613 ","1,182 ",19.0 ,146.3 ,141.7 ,4.6 ,"614,504 ","328,721 ","314,606 ","14,115 ","285,783 "
,M,T,"1,687 ",7 ,13 ,"1,681 ",211 ,19.2 ,152.6 ,147.2 ,5.4 ,"785,488 ","433,265 ",,,"352,223 "
,F,T,"3,958 ",31 ,57 ,"3,932 ",971 ,19.0 ,143.7 ,139.4 ,4.3 ,"541,518 ","284,095 ",,,"257,423 "
,,N,"4,467 ",16 ,52 ,"4,431 ",-,20.1 ,159.9 ,154.5 ,5.4 ,"730,174 ","371,247 ","354,797 ","16,450 ","358,927 "
,,P,"1,178 ",22 ,18 ,"1,182 ",-,15.1 ,95.6 ,93.8 ,1.8 ,"178,393 ","168,386 ","163,076 ","5,310 ","10,007 "
,,,,,,,,,,,,,,,,
4,T,T,"5,645 ",38 ,70 ,"5,613 ","1,182 ",19.0 ,146.3 ,141.7 ,4.6 ,"614,504 ","328,721 ","314,606 ","14,115 ","285,783 "
,M,T,"1,687 ",7 ,13 ,"1,681 ",211 ,19.2 ,152.6 ,147.2 ,5.4 ,"785,488 ","433,265 ",,,"352,223 "
,F,T,"3,958 ",31 ,57 ,"3,932 ",971 ,19.0 ,143.7 ,139.4 ,4.3 ,"541,518 ","284,095 ",,,"257,423 "
,,N,"4,467 ",16 ,52 ,"4,431 ",-,20.1 ,159.9 ,154.5 ,5.4 ,"730,174 ","371,247 ","354,797 ","16,450 ","358,927 "
,,P,"1,178 ",22 ,18 ,"1,182 ",-,15.1 ,95.6 ,93.8 ,1.8 ,"178,393 ","168,386 ","163,076 ","5,310 ","10,007 "
,,,,,,,,,,,,,,,,
5,T,T,"79,972 ",483 ,"1,534 ","78,921 ","51,984 ",9.5 ,72.8 ,68.7 ,4.1 ,"337,759 ","238,867 ","228,858 ","10,009 ","98,892 "
,M,T,"35,363 ",105 ,462 ,"35,006 ","28,366 ",5.1 ,37.7 ,36.4 ,1.3 ,"277,890 ","211,931 ",,,"65,959 "
,F,T,"44,609 ",378 ,"1,072 ","43,915 ","23,618 ",13.0 ,100.7 ,94.3 ,6.4 ,"385,349 ","260,278 ",,,"125,071 "
,,N,"27,043 ",168 ,273 ,"26,937 ",-,17.3 ,137.0 ,129.2 ,7.8 ,"694,078 ","430,226 ","412,840 ","17,386 ","263,852 "
,,P,"52,929 ",315 ,"1,261 ","51,984 ",-,5.5 ,39.7 ,37.5 ,2.2 ,"154,424 ","140,408 ","134,194 ","6,214 ","14,016 "
,,,,,,,,,,,,,,,,
7,T,T,"211,775 ","7,387 ","3,431 ","215,731 ","66,603 ",16.6 ,127.1 ,122.4 ,4.7 ,"522,565 ","316,123 ","310,229 ","5,894 ","206,442 "
,M,T,"43,349 ",370 ,429 ,"43,290 ","13,352 ",16.4 ,123.8 ,121.0 ,2.8 ,"649,043 ","436,676 ",,,"212,367 "
,F,T,"168,426 ","7,017 ","3,002 ","172,441 ","53,251 ",16.7 ,127.9 ,122.7 ,5.2 ,"490,417 ","285,481 ",,,"204,936 "
,,N,"144,744 ","5,730 ","1,345 ","149,128 ",-,19.2 ,155.6 ,149.2 ,6.4 ,"648,979 ","367,837 ","360,038 ","7,799 ","281,142 "
,,P,"67,031 ","1,657 ","2,086 ","66,603 ",-,10.9 ,64.4 ,63.4 ,1.0 ,"244,567 ","202,397 ","200,695 ","1,702 ","42,170 "
,,,,,,,,,,,,,,,,
9,T,T,"691,625 ","7,907 ","8,776 ","690,756 ","328,343 ",16.0 ,105.8 ,102.1 ,3.7 ,"394,267 ","231,915 ","224,618 ","7,297 ","162,352 "
,M,T,"89,341 ","2,638 ","2,298 ","89,681 ","42,868 ",12.6 ,88.0 ,84.9 ,3.1 ,"535,516 ","406,019 ",,,"129,497 "
,F,T,"602,284 ","5,269 ","6,478 ","601,075 ","285,475 ",16.5 ,108.5 ,104.7 ,3.8 ,"373,254 ","206,014 ",,,"167,240 "
,,N,"362,971 ","2,378 ","3,415 ","362,413 ",-,20.0 ,146.6 ,141.0 ,5.6 ,"606,575 ","326,543 ","314,840 ","11,703 ","280,032 "
,,P,"328,654 ","5,529 ","5,361 ","328,343 ",-,11.7 ,60.7 ,59.2 ,1.5 ,"159,862 ","127,438 ","125,006 ","2,432 ","32,424 "
,,,,,,,,,,,,,,,,
産   業,,,,,,,毎月勤労統計調査全国調査結果原表,,,,,,,,,
P853,,,児童福祉事業,,令和 7年,12月分,,,,,,,（ 確 報 ）,確  原  表　―,,110頁
,,,,,,,,,,,,,,,,
"規

模",,"形

態",常　　　用　　　労　　　働　　　者　　　数　　　　,,,,,"出　勤
日　数",実　労　働　時　間　数,,,現　　　　金　　　　給　　　　与　　　　額,,,,
,性,,前調査期間末,本月中の増加,本月中の減少,本調査期間末,,,総    数,所定内,所定外,総　　　　額,"きまって支
給する給与",所定内給与,超過労働給与,"特別に支払
われた給与"
,,,,,,,パートタイム労働者数,,,,,,,,,
,,,人,人,人,人,人,日,時間,時間,時間,円,円,円,円,円
T,T,T,"1,210,785 ","13,430 ","8,116 ","1,216,099 ","547,224 ",16.0 ,113.1 ,110.5 ,2.6 ,"469,864 ","210,940 ","205,538 ","5,402 ","258,924 "
,M,T,"133,242 ","2,688 ","1,495 ","134,435 ","57,370 ",15.6 ,111.7 ,108.3 ,3.4 ,"575,105 ","261,487 ",,,"313,618 "
,F,T,"1,077,543 ","10,742 ","6,621 ","1,081,664 ","489,854 ",16.0 ,113.3 ,110.8 ,2.5 ,"456,817 ","204,674 ",,,"252,143 "
,,N,"664,728 ","6,408 ","2,255 ","668,875 ",-,18.5 ,146.8 ,142.4 ,4.4 ,"709,414 ","289,677 ","280,447 ","9,230 ","419,737 "
,,P,"546,057 ","7,022 ","5,861 ","547,224 ",-,12.9 ,72.1 ,71.6 ,0.5 ,"177,656 ","114,896 ","114,163 ",733 ,"62,760 "
,,,,,,,,,,,,,,,,
0,T,T,"472,473 ","5,444 ","2,704 ","475,213 ","204,434 ",16.1 ,115.1 ,111.8 ,3.3 ,"596,118 ","237,078 ","229,705 ","7,373 ","359,040 "
,M,T,"57,599 ","1,729 ","1,079 ","58,249 ","18,033 ",16.0 ,121.7 ,116.1 ,5.6 ,"859,661 ","351,369 ",,,"508,292 "
,F,T,"414,874 ","3,715 ","1,625 ","416,964 ","186,401 ",16.1 ,114.1 ,111.2 ,2.9 ,"559,415 ","221,161 ",,,"338,254 "
,,N,"268,013 ","3,268 ",503 ,"270,779 ",-,18.4 ,146.5 ,140.8 ,5.7 ,"886,076 ","314,441 ","301,624 ","12,817 ","571,635 "
,,P,"204,460 ","2,176 ","2,201 ","204,434 ",-,13.1 ,73.6 ,73.5 ,0.1 ,"214,046 ","135,138 ","134,939 ",199 ,"78,908 "
,,,,,,,,,,,,,,,,
1,T,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,M,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,F,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,,,,,,,,,,,,,,,
3,T,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,M,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,F,T,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*
,,,,,,,,,,,,,,,,
4,T,T,"8,237 ",325 ,109 ,"8,453 ","5,516 ",15.1 ,102.2 ,99.8 ,2.4 ,"319,871 ","178,887 ","172,154 ","6,733 ","140,984 "
,M,T,"1,314 ",49 ,22 ,"1,341 ",717 ,15.5 ,111.8 ,108.8 ,3.0 ,"460,907 ","238,786 ",,,"222,121 "
,F,T,"6,923 ",276 ,87 ,"7,112 ","4,799 ",15.0 ,100.4 ,98.1 ,2.3 ,"293,192 ","167,556 ",,,"125,636 "
,,N,"2,939 ",18 ,20 ,"2,937 ",-,18.6 ,163.2 ,157.5 ,5.7 ,"657,172 ","310,308 ","293,858 ","16,450 ","346,864 "
